0,678200 
0,002800 
0,000900 
0,000700 
0,000600 
0,000600 
0,000700 
0,000500 
0,000600 
0,000600 
0,000500 
0,000500 
0,000500 
0,000600 
0,000600 
0,000600 
0,000600 
0,000700 
0,000700 
0,000700 
0,000700 
0,000700 
0,000700 
0,000800 
0,000700 
0,000700 
0,000700 
0,000700 
0,000700 
0,000800 
0,001000 
0,000800 
0,000800 
0,000800 
0,000700 
0,000800 
0,000800 
0,000800 
0,000800 
0,000800 
0,000900 
0,000900 
0,000800 
0,000900 
0,000900 
0,000900 
0,002200 
0,000900 
0,001000 
0,000900 
0,000900 
0,001000 
0,001000 
0,000900 
0,001400 
0,002700 
0,001300 
0,001600 
0,001200 
0,001000 
0,001100 
0,001100 
0,001000 
0,001000 
0,001100 
0,002500 
0,001100 
0,001100 
0,001100 
0,001100 
0,001200 
0,001200 
0,001200 
0,001200 
0,001200 
0,001200 
0,001200 
0,001300 
0,001300 
0,002000 
0,001300 
0,001300 
0,001300 
0,001300 
0,001300 
0,001400 
0,001400 
0,001400 
0,001400 
0,001300 
0,001400 
0,001400 
0,002100 
0,001400 
0,001400 
0,001400 
0,001500 
0,001400 
0,001400 
0,001400 
0,001400 
0,001400 
0,008400 
0,001600 
0,001500 
0,001400 
0,002000 
0,001700 
0,001800 
0,001600 
0,001600 
0,001600 
0,001700 
0,001600 
0,001700 
0,002700 
0,001700 
0,001700 
0,001700 
0,001700 
0,001800 
0,001800 
0,001700 
0,001700 
0,002700 
0,001900 
0,002000 
0,002000 
0,001800 
0,001900 
0,001800 
0,001800 
0,002600 
0,001300 
0,001000 
0,000900 
0,000900 
0,000800 
0,000900 
0,000900 
0,001100 
0,000900 
0,001000 
0,001000 
0,000900 
0,000900 
0,001000 
0,000900 
0,001000 
0,000900 
0,001300 
0,001500 
0,001100 
0,001000 
0,001000 
0,001100 
0,001000 
0,001000 
0,001000 
0,001000 
0,001000 
0,001000 
0,001000 
0,001000 
0,001100 
0,001100 
0,001500 
0,001100 
0,001000 
0,001100 
0,001100 
0,001100 
0,001000 
0,001000 
0,001000 
0,001100 
0,001100 
0,001100 
0,001100 
0,001100 
0,001000 
0,001100 
0,001100 
0,001100 
0,001100 
0,001100 
0,001100 
0,001000 
0,001000 
0,001100 
0,001100 
0,001100 
0,001200 
0,001100 
0,001100 
0,001100 
0,001100 
0,001100 
0,001100 
0,001200 
0,001200 
0,001100 
0,001100 
0,001200 
0,001200 
0,001200 
0,001100 
0,001100 
0,001200 
0,001200 
0,002000 
0,001200 
0,001200 
0,001200 
0,001200 
0,001400 
0,001200 
0,001300 
0,001400 
0,001300 
0,001300 
0,001300 
0,001300 
